freq(Hz),pow(dB/Hz)
0,-35.8655964043459
0.67291259765625,-28.41351866358086
1.3458251953125,-27.296488168677357
2.01873779296875,-35.377339826888836
2.691650390625,-38.729880399263365
3.36456298828125,-30.487668834288005
4.0374755859375,-29.26066173825534
4.71038818359375,-29.189422594097863
5.38330078125,-36.57361218767268
6.05621337890625,-30.42178603038241
6.7291259765625,-35.49308439860297
7.40203857421875,-32.427886327600646
8.074951171875,-31.58244567269794
8.74786376953125,-26.636850011354227
9.4207763671875,-33.0167385532284
10.09368896484375,-30.517600832921616
10.7666015625,-34.469486953008285
11.43951416015625,-28.31525634263306
12.1124267578125,-36.56725792424182
12.78533935546875,-29.470089441391632
13.458251953125,-36.402881439474896
14.13116455078125,-33.55636985148008
14.8040771484375,-19.951627394063035
15.47698974609375,-17.765837483740835
16.14990234375,-20.559711267353613
16.82281494140625,-16.59961056062202
17.4957275390625,-25.783282934106854
18.16864013671875,-24.468311424505515
18.841552734375,-26.791918128803935
19.51446533203125,-20.074546640648748
20.1873779296875,-15.25218578133167
20.86029052734375,-20.717700744064373
21.533203125,-15.504419459382245
22.20611572265625,-16.804098835786057
22.8790283203125,-18.766613713145485
23.55194091796875,-14.231394920697895
24.224853515625,-36.96842762474819
24.89776611328125,-17.256681176331764
25.5706787109375,-16.569715830867956
26.24359130859375,-24.77690956603974
26.91650390625,-17.63051714466299
27.58941650390625,-17.317515161998
28.2623291015625,-14.472491779586353
28.93524169921875,-18.209988985838518
29.608154296875,-9.107402805276012
30.28106689453125,-8.593769544058704
30.9539794921875,-14.018482244641518
31.62689208984375,-12.173095714682987
32.2998046875,-17.0823294386781
32.97271728515625,-7.6225637248289395
33.6456298828125,-7.928542964308518
34.31854248046875,-18.88268000151896
34.991455078125,-9.721113901551606
35.66436767578125,-35.26290492108528
36.3372802734375,-8.320200949023679
37.01019287109375,-11.08374722208654
37.68310546875,-15.930058723814147
38.35601806640625,-5.363214255287309
39.0289306640625,-9.270248980510639
39.70184326171875,-9.236626522496499
40.374755859375,-5.595671633456583
41.04766845703125,-15.024627606109833
41.7205810546875,-8.527074963243951
42.39349365234375,-15.001199790310551
43.06640625,-11.893133816456444
43.73931884765625,-16.772892458301186
44.4122314453125,-17.67214092907548
45.08514404296875,-1.5237060528190784
45.758056640625,2.4651601487336787
46.43096923828125,-1.2873608056731178
47.1038818359375,-3.565652729488434
47.77679443359375,-9.900385782026483
48.44970703125,-4.452882233753939
49.12261962890625,-0.3630472754641264
49.7955322265625,-1.2410502188529655
50.46844482421875,7.662546352174985
51.141357421875,9.421946276743169
51.81427001953125,3.86205387188829
52.4871826171875,3.4077518283361403
53.16009521484375,2.183325614549307
53.8330078125,-15.265992287832793
54.50592041015625,-1.471628860344355
55.1788330078125,-1.6076078212161007
55.85174560546875,-9.607578711078204
