freq(Hz),pow(dB/Hz)
0,-24.149914181532477
0.67291259765625,-30.516309522918835
1.3458251953125,-30.978851994622296
2.01873779296875,-20.162665641418656
2.691650390625,-23.982725697829306
3.36456298828125,-22.649509420744252
4.0374755859375,-28.70612609069433
4.71038818359375,-25.055789410049467
5.38330078125,-21.777658801494454
6.05621337890625,-30.292076014839786
6.7291259765625,-21.25421524373956
7.40203857421875,-28.464529807782593
8.074951171875,-23.957103411388687
8.74786376953125,-23.36713834624105
9.4207763671875,-23.06799173587324
10.09368896484375,-21.88990688580375
10.7666015625,-33.06212185703394
11.43951416015625,-33.28411223276591
12.1124267578125,-21.031747771674155
12.78533935546875,-24.873117435012396
13.458251953125,-20.142911939253803
14.13116455078125,-19.077610051447785
14.8040771484375,-21.954997913119122
15.47698974609375,-35.56648614780853
16.14990234375,-22.223233923416604
16.82281494140625,-22.581228313411124
17.4957275390625,-20.786873247375137
18.16864013671875,-27.00679073526919
18.841552734375,-17.642814367616484
19.51446533203125,-21.2620932866106
20.1873779296875,-18.983113356437542
20.86029052734375,-26.698295640812827
21.533203125,-18.79059740962057
22.20611572265625,-30.450203747293788
22.8790283203125,-17.087288520096898
23.55194091796875,-21.791319231925158
24.224853515625,-11.9557539726771
24.89776611328125,-13.176509526479599
25.5706787109375,-13.679632323236353
26.24359130859375,-9.75934972245643
26.91650390625,-10.417194666209886
27.58941650390625,-18.98382395449077
28.2623291015625,-22.367165656420674
28.93524169921875,-10.816552573338473
29.608154296875,-8.01737224076444
30.28106689453125,-12.561980280577528
30.9539794921875,-12.26573834519279
31.62689208984375,-12.039417065258666
32.2998046875,-7.013796157858007
32.97271728515625,-15.45550730188542
33.6456298828125,-13.553813107271415
34.31854248046875,-8.891131095808303
34.991455078125,-5.587275294625931
35.66436767578125,-3.299706351727094
36.3372802734375,-1.7645450239837288
37.01019287109375,-8.490751588520686
37.68310546875,-10.649715617304444
38.35601806640625,-15.103741876285216
39.0289306640625,-6.6139216043841484
39.70184326171875,-8.047104419633918
40.374755859375,-10.27333505577203
41.04766845703125,-6.047319199029103
41.7205810546875,-0.9277407422736079
42.39349365234375,-6.106424174848286
43.06640625,-6.120144728318956
43.73931884765625,-1.5609776084759284
44.4122314453125,-16.964732217241345
45.08514404296875,-11.282922184016249
45.758056640625,-3.6262399262715976
46.43096923828125,-5.763933465203571
47.1038818359375,-2.6226713632121177
47.77679443359375,1.1575397665005942
48.44970703125,-2.6733627181779656
49.12261962890625,1.1135380326092628
49.7955322265625,-6.883985401830709
50.46844482421875,-1.928625219934717
51.141357421875,-10.898024836367206
51.81427001953125,3.207743946203805
52.4871826171875,6.573288218500163
53.16009521484375,0.8075883417260855
53.8330078125,-3.4127283805303152
54.50592041015625,2.8211945008819432
55.1788330078125,2.4160378496224513
55.85174560546875,-0.92685656032173
56.524658203125,8.197570251174142
57.19757080078125,9.763197945027962
57.8704833984375,7.808636175401171
58.54339599609375,11.160984927335857
59.21630859375,11.815737614771995
59.88922119140625,10.546361150923326
60.5621337890625,13.308708588212886
61.23504638671875,9.35587103042787
61.907958984375,3.978212599775664
62.58087158203125,15.36523362344802
63.2537841796875,13.990001260659895
63.92669677734375,6.08932757530913
64.599609375,13.173984133165305
65.27252197265625,10.739579966431066
65.9454345703125,11.36063842447937
66.61834716796875,3.3823882981889373
67.291259765625,10.825090387790404
67.96417236328125,10.0693789621206
68.6370849609375,-0.7061889360342616
69.30999755859375,0.15412831575087976
69.98291015625,8.311059107136863
70.65582275390625,-9.60145819444107
71.3287353515625,8.594854257460767
72.00164794921875,-5.418573042905935
72.674560546875,10.960641644333977
73.34747314453125,4.472391021655303
74.0203857421875,5.953368507897359
74.69329833984375,8.048565974371332
75.3662109375,4.53918968629789
76.03912353515625,5.621240729094007
76.7120361328125,9.343767003650063
77.38494873046875,2.0998171104580083
78.057861328125,9.176691936316905
78.73077392578125,4.588296376035528
79.4036865234375,10.18793620929533
80.07659912109375,2.53771255282571
80.74951171875,-1.750856124975311
81.42242431640625,5.547974340926497
82.0953369140625,7.900606895705458
82.76824951171875,9.796008115545566
83.441162109375,7.378575203894808
84.11407470703125,-0.5598735196246643
84.7869873046875,4.225423835936553
85.45989990234375,5.04563161405049
86.1328125,11.435474578651071
86.80572509765625,9.029942897052477
87.4786376953125,2.196953813302029
88.15155029296875,5.122119689653485
88.824462890625,4.865944055763304
89.49737548828125,8.00038971091732
90.1702880859375,4.600520211499132
90.84320068359375,7.957821844847808
91.51611328125,4.228106563172863
92.18902587890625,-9.683090663988816
92.8619384765625,-4.326761657289541
93.53485107421875,-2.1649292933495783
94.207763671875,3.6145383219464926
94.88067626953125,4.557885786615615
95.5535888671875,2.9184773706529263
96.22650146484375,5.819045224111916
96.8994140625,10.277745757565684
97.57232666015625,8.863409925400468
98.2452392578125,5.806042122816763
98.91815185546875,12.511935067576406
99.591064453125,13.2714943485691
