freq(Hz),pow(dB/Hz)
0,-8.311152765107964
0.67291259765625,-13.354608105137679
1.3458251953125,-14.232551929631255
2.01873779296875,-8.982726694480585
2.691650390625,-10.734695091560202
3.36456298828125,-13.086116883590332
4.0374755859375,-10.836690002204932
4.71038818359375,-15.71522278842952
5.38330078125,-14.119705509771219
6.05621337890625,-9.098059305439211
6.7291259765625,-13.903551527429558
7.40203857421875,-21.802853912351082
8.074951171875,-15.732031688238806
8.74786376953125,-8.897951047334185
9.4207763671875,-10.49765399997713
10.09368896484375,-9.958145886279548
10.7666015625,-37.71299552038909
11.43951416015625,-16.41911830659461
12.1124267578125,-9.423169222571287
12.78533935546875,-11.997758043737557
13.458251953125,-18.843662284271602
14.13116455078125,-13.35954059298464
14.8040771484375,-12.730662729067348
15.47698974609375,-9.181085278125098
16.14990234375,-14.943129884881332
16.82281494140625,-11.919216712878114
17.4957275390625,-18.71727245976718
18.16864013671875,-14.744851189334176
18.841552734375,-12.880913373698256
19.51446533203125,-6.779554727854632
20.1873779296875,-14.463213427643005
20.86029052734375,-18.13813467949189
21.533203125,-12.641850091331312
22.20611572265625,-17.503767148081316
22.8790283203125,-4.417776345150307
23.55194091796875,-11.230044296706772
24.224853515625,-7.197024997153781
24.89776611328125,-11.696858790194044
25.5706787109375,-11.67109972341799
26.24359130859375,-21.982153654541577
26.91650390625,-7.045687923960751
27.58941650390625,-11.053739509731857
28.2623291015625,-7.591059729796391
28.93524169921875,-18.980171107390746
29.608154296875,-2.5018379671238824
30.28106689453125,-5.8045848578106085
30.9539794921875,-6.009465905604872
31.62689208984375,-8.424099024269232
32.2998046875,-4.587762876244262
32.97271728515625,-4.267269177515928
33.6456298828125,-2.3398192761026277
34.31854248046875,-12.927609305809142
34.991455078125,1.3631955138056826
35.66436767578125,-4.054686333168137
36.3372802734375,2.781965010216198
37.01019287109375,-0.31768451474658344
37.68310546875,1.8540277889857535
38.35601806640625,-4.0184134051064095
39.0289306640625,-3.228247357186884
39.70184326171875,-2.902993175685777
40.374755859375,-4.472200272674563
41.04766845703125,2.781835038157512
41.7205810546875,2.6453340714273015
42.39349365234375,5.67947750934665
43.06640625,3.502123326505658
43.73931884765625,4.111021466129194
44.4122314453125,1.4267501883044913
45.08514404296875,1.7476449855483145
45.758056640625,-10.850780194483441
46.43096923828125,-9.206189244667126
47.1038818359375,-6.987218700831409
47.77679443359375,-13.582760596420675
48.44970703125,3.618618995352974
49.12261962890625,1.68730785004829
49.7955322265625,-1.319223164286478
50.46844482421875,0.19735954960682056
51.141357421875,-2.788249774272714
51.81427001953125,-6.895380568653211
52.4871826171875,0.7047086938561367
53.16009521484375,4.642938477196241
53.8330078125,-1.3795033847541094
