freq(Hz),pow(dB/Hz)
0,-33.72613655451322
0.67291259765625,-29.258677805224607
1.3458251953125,-33.36816752411888
2.01873779296875,-30.595802776535432
2.691650390625,-31.44027157536573
3.36456298828125,-35.54967846115489
4.0374755859375,-32.75970752412631
4.71038818359375,-37.504137807553064
5.38330078125,-33.86480367806239
6.05621337890625,-30.33181059400529
6.7291259765625,-25.802507296267475
7.40203857421875,-35.16344480627877
8.074951171875,-28.510525947796204
8.74786376953125,-31.93590368776517
9.4207763671875,-29.817750973478667
10.09368896484375,-32.91753247361874
10.7666015625,-30.973549566594528
11.43951416015625,-48.52757375599289
12.1124267578125,-32.093593601357455
12.78533935546875,-32.67933128341271
13.458251953125,-28.43658208613089
14.13116455078125,-33.19632875370395
14.8040771484375,-38.522037739575616
15.47698974609375,-35.04315700581033
16.14990234375,-37.008185527651946
16.82281494140625,-30.44905986556993
17.4957275390625,-25.971271444816608
18.16864013671875,-22.71675321380706
18.841552734375,-22.18584479469825
19.51446533203125,-19.047444704570363
20.1873779296875,-13.095233573736234
20.86029052734375,-13.513331846348148
21.533203125,-23.15873171024598
22.20611572265625,-20.291554411098343
22.8790283203125,-15.515196516308276
23.55194091796875,-14.96706383397219
24.224853515625,-15.160924910221992
24.89776611328125,-21.211604151535354
25.5706787109375,-17.689510643900636
26.24359130859375,-11.510976422263079
26.91650390625,-12.6262052630556
27.58941650390625,-17.071596141305925
28.2623291015625,-21.160959693358997
28.93524169921875,-17.806363832236286
29.608154296875,-20.646369696995656
30.28106689453125,-24.454121025648607
30.9539794921875,-17.44387948944475
31.62689208984375,-13.567574316473856
32.2998046875,-15.815256140912288
32.97271728515625,-21.121323384134108
33.6456298828125,-10.969462980665238
34.31854248046875,-8.423167142579667
34.991455078125,-13.387568862845507
35.66436767578125,-20.653618464710824
36.3372802734375,-13.802206303825983
37.01019287109375,-22.577540578530343
37.68310546875,-10.580324627801705
38.35601806640625,-5.1947023903091605
39.0289306640625,-5.775484458660777
39.70184326171875,-5.919652610055221
40.374755859375,-2.211851084015985
41.04766845703125,-1.6390103202431536
41.7205810546875,-4.556632918524219
42.39349365234375,-7.731936491896386
43.06640625,-3.6417124753296575
43.73931884765625,-1.2597882799858322
44.4122314453125,-1.8300708706545963
45.08514404296875,-0.10892468794577324
45.758056640625,3.78002718635076
46.43096923828125,4.061843216658037
47.1038818359375,-0.381260424434443
47.77679443359375,0.012929772210376939
48.44970703125,0.48678552938733544
49.12261962890625,-8.101038523311399
49.7955322265625,-1.5578853458330886
50.46844482421875,-2.680015454584515
51.141357421875,-18.099873474606106
51.81427001953125,-4.831891998893107
52.4871826171875,-1.9314927420576464
53.16009521484375,-2.939207040648219
53.8330078125,-12.677890195390013
54.50592041015625,-4.711955248531827
55.1788330078125,-2.554416966215988
55.85174560546875,-4.059752216034908
56.524658203125,-3.252921673756321
57.19757080078125,-3.4108610137183417
57.8704833984375,-2.4071005871228115
58.54339599609375,-7.625701027424569
59.21630859375,4.960576684432411
59.88922119140625,5.306233822027005
60.5621337890625,-6.472299866334247
61.23504638671875,1.3589147547952076
61.907958984375,4.390818744363729
62.58087158203125,-4.343483572084392
63.2537841796875,1.965438291263761
63.92669677734375,4.538067726224966
64.599609375,3.3507938631647853
65.27252197265625,8.970482024537427
65.9454345703125,7.222427941860915
66.61834716796875,0.1338203037380851
67.291259765625,4.55195842686062
67.96417236328125,0.556388904405117
68.6370849609375,-5.929489170581903
69.30999755859375,-0.6751713421828348
69.98291015625,1.7688137928214838
70.65582275390625,6.504985683181477
71.3287353515625,6.0057564805443855
72.00164794921875,4.251041196464839
72.674560546875,6.642274057588027
73.34747314453125,12.122953010460316
74.0203857421875,12.199672032155986
74.69329833984375,6.231929838228378
75.3662109375,7.119287796425773
76.03912353515625,11.421747488077077
76.7120361328125,10.89182076134465
77.38494873046875,4.030497517846957
78.057861328125,-7.083495179673077
78.73077392578125,3.637923135611227
79.4036865234375,6.009305037423831
80.07659912109375,2.5803414530425357
80.74951171875,-7.343954962207755
81.42242431640625,1.9860597820612744
82.0953369140625,4.416230030177289
82.76824951171875,-2.974826449182148
83.441162109375,-4.115753725444117
84.11407470703125,-4.848580619298194
84.7869873046875,1.300383096961713
85.45989990234375,4.911694857164007
86.1328125,1.5902799281179691
86.80572509765625,-5.345133744458969
87.4786376953125,3.305986395956486
88.15155029296875,4.808501892844584
88.824462890625,4.051951790188957
89.49737548828125,1.9688153444770948
90.1702880859375,-4.099558995480906
90.84320068359375,5.364141332254135
91.51611328125,1.746502840129647
92.18902587890625,1.129737651118134
92.8619384765625,2.762388096228821
93.53485107421875,1.9102129661637548
94.207763671875,5.492868155551297
94.88067626953125,5.173757855776274
95.5535888671875,5.75694457485933
96.22650146484375,6.201901802137253
96.8994140625,0.6160440114032794
97.57232666015625,1.3968867012508004
98.2452392578125,-0.02487429775515438
98.91815185546875,8.557407389065544
99.591064453125,12.036061505210489
100.26397705078125,10.291074180848888
100.9368896484375,5.823304907256479
101.60980224609375,8.191878470337105
102.28271484375,9.942350448467398
102.95562744140625,9.689194019919226
103.6285400390625,7.69994387196739
104.30145263671875,10.598437432823523
104.974365234375,8.888967341576418
105.64727783203125,4.79580129620707
106.3201904296875,14.913376121170693
106.99310302734375,18.16752883427467
107.666015625,12.448293893350792
108.33892822265625,14.561388397549187
109.0118408203125,22.233324989402263
109.68475341796875,20.315651748425417
110.357666015625,17.66960647178964
111.03057861328125,28.082924486262865
111.7034912109375,27.432437493661006
112.37640380859375,16.4003305530533
113.04931640625,28.737696870982106
113.72222900390625,28.615997416662182
114.3951416015625,23.844133231583996
115.06805419921875,28.457806199887127
115.740966796875,28.897878476406742
116.41387939453125,24.79648006846117
117.0867919921875,29.854439279772606
117.75970458984375,30.95348073038849
118.4326171875,25.538090307722694
119.10552978515625,28.54925818986277
119.7784423828125,30.949426127960127
120.45135498046875,28.23511713683427
121.124267578125,27.313474321193333
121.79718017578125,30.55155422613558
